city_id,name,state,latitude,longitude
17405,Cohutta,Georgia,34.9539,-84.9593
17406,Paukaa,Hawaii,19.7625,-155.0948
17407,Iron River,Wisconsin,46.5671,-91.4069
17408,Ojo Amarillo,New Mexico,36.6942,-108.3704
17409,Aquadale,North Carolina,35.2244,-80.2236
17410,Valier,Illinois,38.0176,-89.0439
17411,Tacna,Arizona,32.7004,-113.9618
17412,Robbinsville,North Carolina,35.3217,-83.8094
17413,Waterville,Kansas,39.6919,-96.7469
17414,Ducor,California,35.8943,-119.0456
17415,Weir,Kansas,37.3083,-94.7747
17416,Smithville,Georgia,31.9013,-84.2552
17417,East Avon,New York,42.9128,-77.7072
17418,Moravia,Iowa,40.8918,-92.8191
17419,Canistota,South Dakota,43.5978,-97.2926
17420,Roseland,Indiana,41.7176,-86.2505
17421,O'Brien,Oregon,42.0702,-123.7077
17422,Bull Creek,Missouri,36.7151,-93.2020
17423,Alpha,Illinois,41.1917,-90.3802
17424,Lake Benton,Minnesota,44.2644,-96.2918
17425,Lynn,Alabama,34.0548,-87.5555
17426,Micanopy,Florida,29.5060,-82.2806
17427,Highfill,Arkansas,36.2767,-94.3237
17428,Lake Milton,Ohio,41.0960,-80.9812
17429,East Vandergrift,Pennsylvania,40.5973,-79.5630
17430,Winchester,Wisconsin,44.1982,-88.6599
17431,Middleton,Tennessee,35.0593,-88.8901
17432,Cochranville,Pennsylvania,39.8905,-75.9241
17433,Dove Creek,Colorado,37.7668,-108.9071
17434,Elgin,Iowa,42.9553,-91.6356
17435,Thatcher,Utah,41.6815,-112.3201
17436,Jay,Florida,30.9504,-87.1523
17437,Milnor,North Dakota,46.2603,-97.4571
17438,Onida,South Dakota,44.7048,-100.0675
17439,Hungry Horse,Montana,48.3843,-114.0652
17440,Livingston,Wisconsin,42.9001,-90.4337
17441,Clarkson,Nebraska,41.7234,-97.1215
17442,Tees Toh,Arizona,35.4849,-110.3989
17443,Downey,Idaho,42.4288,-112.1233
17444,Taconite,Minnesota,47.3315,-93.3758
17445,Dicksonville,Pennsylvania,40.7153,-79.0105
17446,Excel,Alabama,31.4264,-87.3433
17447,Campbell,Texas,33.1483,-95.9532
17448,Klamath,California,41.5322,-124.0063
17449,Binger,Oklahoma,35.3105,-98.3433
17450,Norwalk,Wisconsin,43.8342,-90.6269
17451,Rose City,Michigan,44.4209,-84.1160
17452,Loleta,California,40.6409,-124.2225
17453,Nelsonville,New York,41.4291,-73.9466
17454,Ackermanville,Pennsylvania,40.8350,-75.2226
17455,Wingo,Kentucky,36.6422,-88.7396
17456,Golconda,Illinois,37.3622,-88.4872
17457,Davis,West Virginia,39.1266,-79.4609
17458,The Lakes,Minnesota,44.1360,-95.7083
17459,Niland,California,33.2387,-115.5146
17460,Nisqually Indian Community,Washington,47.0178,-122.6728
17461,Cohasset,California,39.9022,-121.7453
17462,Mangham,Louisiana,32.3090,-91.7795
17463,Brooksville,Kentucky,38.6818,-84.0666
17464,Hayden,Arizona,32.9995,-110.7814
17465,Gibson,Georgia,33.2334,-82.5960
17466,Hoyt,Kansas,39.2493,-95.7081
17467,Jefferson,West Virginia,38.3701,-81.7709
17468,Pinckard,Alabama,31.3173,-85.5430
17469,Selma,Virginia,37.8033,-79.8499
17470,Man,West Virginia,37.7522,-81.8923
17471,Ridgeway,Wisconsin,42.9986,-89.9930
17472,Patton Village,California,40.1401,-120.1778
17473,Geronimo,Texas,29.6728,-97.9686
17474,Candlewood Lake,Ohio,40.6214,-82.7764
17475,Melrose,New Mexico,34.4289,-103.6296
17476,Springdale,Utah,37.1816,-113.0048
17477,Grosse Tete,Louisiana,30.4148,-91.4395
17478,Johnson City,Oregon,45.4045,-122.5795
17479,Mermentau,Louisiana,30.1874,-92.5840
17480,Hartford,Arkansas,35.0236,-94.3799
17481,Hamilton,Virginia,39.1349,-77.6642
17482,Risingsun,Ohio,41.2671,-83.4268
17483,Dahlgren Center,Virginia,38.3400,-77.0324
17484,New Hope,Texas,33.2115,-96.5636
17485,Westcliffe,Colorado,38.1340,-105.4654
17486,Santa Maria,Texas,26.0767,-97.8464
17487,Firth,Nebraska,40.5359,-96.6049
17488,Winterstown,Pennsylvania,39.8408,-76.6175
17489,Graford,Texas,32.9374,-98.2476
17490,Selby,South Dakota,45.5057,-100.0329
17491,Laurel Hill,Florida,30.9641,-86.4561
17492,Reece City,Alabama,34.0772,-86.0345
17493,Lovelady,Texas,31.1279,-95.4456
17494,Westwood,Pennsylvania,39.9702,-75.8555
17495,Boyce,Virginia,39.0933,-78.0601
17496,Ladonia,Texas,33.4283,-95.9482
17497,Davis,Illinois,42.4216,-89.4147
17498,Allardt,Tennessee,36.3811,-84.8814
17499,Stockton,Alabama,30.9946,-87.8600
17500,Kirtland,New Mexico,36.7502,-108.3588
17501,Arcadia University,Pennsylvania,40.0918,-75.1653
17502,Shenandoah Retreat,Virginia,39.1373,-77.8637
17503,Fairfield,Washington,47.3848,-117.1748
17504,Wanamie,Pennsylvania,41.1763,-76.0384
17505,Cartwright,Oklahoma,33.8555,-96.5610
17506,Millville,Delaware,38.5356,-75.1284
17507,West College Corner,Indiana,39.5694,-84.8190
17508,Queen City,Missouri,40.4127,-92.5663
17509,Sharon,South Carolina,34.9520,-81.3436
17510,La Belle,Missouri,40.1165,-91.9147
17511,Lakota,North Dakota,48.0429,-98.3468
17512,Pilot Station,Alaska,61.9422,-162.8828
17513,Michie,Tennessee,35.0605,-88.4257
17514,English,Indiana,38.3408,-86.4592
17515,Atlasburg,Pennsylvania,40.3436,-80.3804
17516,Parker School,Montana,48.2468,-109.7342
17517,Anguilla,Mississippi,32.9719,-90.8284
17518,Douglas City,California,40.6636,-122.9261
17519,Chamberino,New Mexico,32.0364,-106.6776
17520,Randall,Minnesota,46.0887,-94.5007
17521,Balaton,Minnesota,44.2331,-95.8707
17522,Derby Line,Vermont,45.0008,-72.1034
17523,Catawba,North Carolina,35.7066,-81.0659
17524,Trout Lake,Washington,45.9975,-121.5290
17525,New Berlin,Texas,29.4892,-98.1094
17526,What Cheer,Iowa,41.3998,-92.3546
17527,Groveland,Idaho,43.2235,-112.3755
17528,Hayden Lake,Idaho,47.7638,-116.7558
17529,Dodge City,Alabama,34.0453,-86.8837
17530,Peters,California,37.9763,-121.0440
17531,Waverly,West Virginia,39.3328,-81.3813
17532,Hawley,Texas,32.6037,-99.8111
17533,New Market,Indiana,39.9527,-86.9215
17534,Tripp,South Dakota,43.2255,-97.9658
17535,Bradley Junction,Florida,27.7942,-81.9784
17536,Carney,Oklahoma,35.8065,-97.0154
17537,Camp Douglas,Wisconsin,43.9197,-90.2697
17538,Pultneyville,New York,43.2735,-77.1825
17539,Avoca,Wisconsin,43.1906,-90.3260
17540,Blue Berry Hill,Texas,28.3855,-97.7920
17541,St. Francisville,Illinois,38.5919,-87.6474
17542,Farmington,Iowa,40.6389,-91.7391
17543,Oneida Castle,New York,43.0814,-75.6331
17544,Glenville,Minnesota,43.5738,-93.2817
17545,Lake Buckhorn,Ohio,40.4744,-81.9082
17546,Bettsville,Ohio,41.2441,-83.2338
17547,Fontanelle,Iowa,41.2900,-94.5602
17548,Port Austin,Michigan,44.0431,-82.9945
17549,Doyle,California,40.0275,-120.1172
17550,Hammondsport,New York,42.4082,-77.2236
17551,Richfield,North Carolina,35.4703,-80.2575
17552,Paul Smiths,New York,44.4341,-74.2533
17553,Zanesville,Indiana,40.9155,-85.2807
17554,Earlsboro,Oklahoma,35.3277,-96.8014
17555,Smelterville,Idaho,47.5426,-116.1774
17556,Peterstown,West Virginia,37.3991,-80.7950
17557,East Randolph,New York,42.1692,-78.9521
17558,Huntington,Arkansas,35.0813,-94.2665
17559,Patterson Springs,North Carolina,35.2330,-81.5162
17560,Imboden,Arkansas,36.2021,-91.1823
17561,Foots Creek,Oregon,42.3845,-123.1408
17562,Burlington,Illinois,42.0415,-88.5511
17563,St. Mary's,Colorado,39.8162,-105.6479
17564,Mifflin,Pennsylvania,40.5686,-77.4048
17565,Cushing,Texas,31.8126,-94.8411
17566,Ozawkie,Kansas,39.2354,-95.4659
17567,Pattison,Texas,29.8193,-95.9765
17568,Holiday Lakes,Ohio,41.0923,-82.7292
17569,North Courtland,Alabama,34.6788,-87.3083
17570,Pardeesville,Pennsylvania,41.0008,-75.9681
17571,Ridgeley,West Virginia,39.6432,-78.7711
17572,Inez,Kentucky,37.8693,-82.5399
17573,Enoree,South Carolina,34.6593,-81.9609
17574,Baileyton,Alabama,34.2609,-86.6082
17575,Shiloh,Ohio,40.9695,-82.6016
17576,Lolita,Texas,28.8326,-96.5387
17577,Parma,Missouri,36.6117,-89.8189
17578,Webster,Wisconsin,45.8798,-92.3628
17579,Sea Ranch Lakes,Florida,26.2007,-80.0981
17580,Grove City,Minnesota,45.1480,-94.6815
17581,St. Charles,Iowa,41.2880,-93.8075
17582,Roby,Texas,32.7460,-100.3794
17583,Camden,Indiana,40.6099,-86.5397
17584,Conneaut Lake,Pennsylvania,41.6023,-80.3094
17585,Suttons Bay,Michigan,44.9798,-85.6506
17586,Walnuttown,Pennsylvania,40.4467,-75.8405
17587,Scottsville,Virginia,37.8063,-78.4919
17588,Cygnet,Ohio,41.2407,-83.6437
17589,Glorieta,New Mexico,35.5839,-105.7629
17590,Madison,Kansas,38.1335,-96.1372
17591,Moores Hill,Indiana,39.1129,-85.0893
17592,Cecilia,Kentucky,37.6622,-85.9522
17593,Elgin,Nebraska,41.9831,-98.0828
17594,Garden City,Utah,41.9370,-111.4122
17595,Trafford,Alabama,33.8194,-86.7467
17596,Adams,Nebraska,40.4571,-96.5127
17597,Garland,North Carolina,34.7859,-78.3947
17598,Oak Hill,Michigan,44.2197,-86.3031
17599,Lahoma,Oklahoma,36.3878,-98.0898
17600,Muddy,Montana,45.5798,-106.7754
17601,Golden,Illinois,40.1104,-91.0193
17602,Smallwood,New York,41.6595,-74.8202
17603,Riviera,Texas,27.2992,-97.7996
17604,Crescent,Iowa,41.3653,-95.8590
17605,Magnolia,Kentucky,37.4502,-85.7400
17606,Edgerton,Missouri,39.5022,-94.6290
17607,Egan,Louisiana,30.2460,-92.5136
17608,Elmore,Minnesota,43.5069,-94.0888
17609,Idamay,West Virginia,39.4930,-80.2572
17610,McConnell,West Virginia,37.8282,-81.9652
17611,Lidgerwood,North Dakota,46.0738,-97.1451
17612,Artemus,Kentucky,36.8352,-83.8414
17613,Rosman,North Carolina,35.1458,-82.8201
17614,Bergholz,Ohio,40.5208,-80.8851
17615,Greensboro,Florida,30.5705,-84.7324
17616,Pleasant Valley,Alaska,64.8855,-146.8986
17617,Stockbridge,Wisconsin,44.0717,-88.3105
17618,Havre North,Montana,48.5632,-109.6712
17619,Redwood,New York,44.3011,-75.8063
17620,Menno,South Dakota,43.2386,-97.5772
17621,Sankertown,Pennsylvania,40.4714,-78.5921
17622,Wanship,Utah,40.8168,-111.4151
17623,Seville,California,36.4856,-119.2247
17624,Hunterstown,Pennsylvania,39.8826,-77.1569
17625,Irvington,Illinois,38.4386,-89.1601
17626,Trimble,Missouri,39.4761,-94.5619
17627,Mountainburg,Arkansas,35.6361,-94.1679
17628,Paoli,Oklahoma,34.8261,-97.2619
17629,Pomeroy,Iowa,42.5519,-94.6778
17630,Lowry City,Missouri,38.1401,-93.7275
17631,Sunday Lake,Washington,48.2306,-122.2684
17632,Shishmaref,Alaska,66.2372,-166.1027
17633,La Paloma-Lost Creek,Texas,27.7195,-97.7391
17634,Fairfield,Oklahoma,35.8407,-94.6062
17635,Bennington,Kansas,39.0332,-97.5933
17636,Dry Tavern,Pennsylvania,39.9399,-80.0095
17637,Lawrenceville,Pennsylvania,41.9959,-77.1304
17638,Villa Pancho,Texas,25.8842,-97.4154
17639,Shelby,Iowa,41.5067,-95.4506
17640,Gates,Tennessee,35.8407,-89.4081
17641,Ava,Illinois,37.8886,-89.4965
17642,Keystone,Iowa,41.9995,-92.1982
17643,Jacksonville,Pennsylvania,40.5652,-79.2952
17644,Cordova,Maryland,38.8680,-75.9989
17645,Griggstown,New Jersey,40.4400,-74.5989
17646,Irvona,Pennsylvania,40.7736,-78.5501
17647,Isola,Mississippi,33.2634,-90.5923
17648,Mooresburg,Tennessee,36.3531,-83.2362
17649,Whitesburg,Georgia,33.4928,-84.9137
17650,Matador,Texas,34.0150,-100.8211
17651,Trimble,Tennessee,36.2020,-89.1880
17652,Yatesville,Pennsylvania,41.3037,-75.7825
17653,Wampsville,New York,43.0772,-75.7097
17654,Muir,Michigan,42.9973,-84.9359
17655,Alto,California,37.9056,-122.5186
17656,Bunnlevel,North Carolina,35.3100,-78.7725
17657,Winfall,North Carolina,36.2104,-76.4550
17658,Reardan,Washington,47.6697,-117.8779
17659,Nortonville,Kansas,39.4158,-95.3304
17660,Elk Horn,Iowa,41.5930,-95.0615
17661,Lyndon,Illinois,41.7174,-89.9240
17662,Bartelso,Illinois,38.5371,-89.4672
17663,Curlew Lake,Washington,48.7311,-118.6663
17664,Garfield,Washington,47.0103,-117.1395
17665,Skokomish,Washington,47.3298,-123.1579
17666,Sandy Hook,Kentucky,38.0929,-83.1241
17667,West Point,Alabama,34.2401,-86.9626
17668,Fort Cobb,Oklahoma,35.1041,-98.4417
17669,Calvert,Alabama,31.1540,-88.0169
17670,Paradise Heights,Florida,28.6237,-81.5439
17671,Caspar,California,39.3631,-123.8044
17672,Winona,Texas,32.4928,-95.1730
17673,Sanders,Arizona,35.2095,-109.3224
17674,Metamora,Ohio,41.7114,-83.9057
17675,Montvale,Virginia,37.3866,-79.7253
17676,Bell Hill,Washington,48.0550,-123.0870
17677,Caneyville,Kentucky,37.4241,-86.4906
17678,Provencal,Louisiana,31.6547,-93.1999
17679,Rosa Sanchez,Puerto Rico,18.0623,-65.9141
17680,Ingleside on the Bay,Texas,27.8304,-97.2210
17681,New Houlka,Mississippi,34.0363,-89.0211
17682,Cuyahoga Heights,Ohio,41.4350,-81.6562
17683,Glencoe,Oklahoma,36.2313,-96.9302
17684,Hartville,Missouri,37.2502,-92.5120
17685,Hopkins,Michigan,42.6251,-85.7633
17686,West Milford,West Virginia,39.2044,-80.4034
17687,Maricopa Colony,Arizona,33.3626,-112.2268
17688,Stotonic Village,Arizona,33.1528,-111.8167
17689,Upper Santan Village,Arizona,33.1152,-111.7418
17690,Mount Victory,Ohio,40.5338,-83.5211
17691,Hometown,West Virginia,38.5288,-81.8552
17692,Elsah,Illinois,38.9541,-90.3553
17693,Howard,Kansas,37.4696,-96.2632
17694,Maple Hill,Kansas,39.0856,-96.0281
17695,Cedarville,California,41.5280,-120.1748
17696,Seven Mile Ford,Virginia,36.8129,-81.6294
17697,Oxford,Maryland,38.6849,-76.1703
17698,Myton,Utah,40.1933,-110.0624
17699,Foristell,Missouri,38.8156,-90.9626
17700,North Washington,Colorado,39.8085,-104.9792
17701,Chaplin,Kentucky,37.8996,-85.2195
17702,Circle,Montana,47.4176,-105.5870
17703,Ursa,Illinois,40.0740,-91.3721
17704,McIntyre,Georgia,32.8466,-83.2011
17705,Murray Hill,Kentucky,38.2907,-85.5871
17706,Miranda,California,40.2289,-123.8173
17707,Fallston,North Carolina,35.4289,-81.5023
17708,Cokeburg,Pennsylvania,40.1001,-80.0656
17709,McIntosh,Minnesota,47.6369,-95.8864
17710,Calumet,Oklahoma,35.6014,-98.1247
17711,Harrisville,New York,44.1532,-75.3211
17712,Los Luceros,New Mexico,36.1151,-106.0371
17713,Byron,Wyoming,44.7964,-108.5081
17714,Bedford Park,Illinois,41.7670,-87.7915
17715,Cattle Creek,Colorado,39.4667,-107.2599
17716,Catheys Valley,California,37.4371,-120.0936
17717,Hardin,Kentucky,36.7652,-88.3023
17718,Pleasant Hope,Missouri,37.4650,-93.2743
17719,Pavo,Georgia,30.9597,-83.7380
17720,Albion,Washington,46.7916,-117.2511
17721,Reedsville,West Virginia,39.5102,-79.8006
17722,Thurston,Ohio,39.8451,-82.5532
17723,Friant,California,36.9848,-119.7130
17724,Burlington,Indiana,40.4822,-86.3947
17725,Millington,Maryland,39.2629,-75.8359
17726,Henrietta,North Carolina,35.2569,-81.8012
17727,Ridgecrest,Louisiana,31.6018,-91.5304
17728,Villa Heights,Virginia,36.6981,-79.8994
17729,Plum City,Wisconsin,44.6338,-92.1918
17730,Fairchild,Wisconsin,44.6036,-90.9577
17731,Jasper,Minnesota,43.8491,-96.3999
17732,Independence,California,36.8274,-118.2132
17733,Poplar,Wisconsin,46.5828,-91.7836
17734,Elgin,North Dakota,46.4025,-101.8430
17735,Marion,Utah,40.6813,-111.2828
17736,St. Libory,Illinois,38.3633,-89.7135
17737,Oxford,Wisconsin,43.7800,-89.5658
17738,Chenequa,Wisconsin,43.1228,-88.3838
17739,Eads,Colorado,38.4814,-102.7797
17740,Danville,West Virginia,38.0808,-81.8342
17741,Bay View,Ohio,41.4680,-82.8250
17742,Dumont,Iowa,42.7522,-92.9736
17743,Tall Timbers,Maryland,38.1654,-76.5366
17744,Black Rock,Arkansas,36.1070,-91.1074
17745,Mi Ranchito Estate,Texas,26.3878,-98.8733
17746,Forest Home,New York,42.4530,-76.4702
17747,Masthope,Pennsylvania,41.5154,-75.0257
17748,Loyall,Kentucky,36.8527,-83.3506
17749,Carnesville,Georgia,34.3729,-83.2328
17750,Natchez,Louisiana,31.6743,-93.0456
17751,Doolittle,Missouri,37.9425,-91.8913
17752,New Augusta,Mississippi,31.2036,-89.0272
17753,Eureka,Wisconsin,44.0073,-88.8426
17754,Doon,Iowa,43.2792,-96.2323
17755,Juliaetta,Idaho,46.5740,-116.7096
17756,East Bend,North Carolina,36.2178,-80.5085
17757,Star Lake,New York,44.1613,-75.0363
17758,Milton,Kentucky,38.7113,-85.3734
17759,Verona,Missouri,36.9631,-93.7936
17760,Washington,Oklahoma,35.0583,-97.4922
17761,Claflin,Kansas,38.5245,-98.5369
17762,Barnum,Minnesota,46.5054,-92.6884
17763,Fort White,Florida,29.9224,-82.7135
17764,Oconomowoc Lake,Wisconsin,43.0975,-88.4521
17765,New England,North Dakota,46.5408,-102.8669
17766,Arlington,Oregon,45.7207,-120.1888
17767,Tuxedo Park,New York,41.2008,-74.2060
17768,Heart Butte,Montana,48.2905,-112.8363
17769,Stinson Beach,California,37.9051,-122.6456
17770,Interlaken,New York,42.6189,-76.7251
17771,Florien,Louisiana,31.4480,-93.4584
17772,Ireton,Iowa,42.9749,-96.3216
17773,Beverly Shores,Indiana,41.6850,-86.9804
17774,Murchison,Texas,32.2751,-95.7561
17775,Marquette,Kansas,38.5555,-97.8344
17776,Knoxville,Pennsylvania,41.9604,-77.4379
17777,Niederwald,Texas,30.0041,-97.7531
17778,Cole,Oklahoma,35.0992,-97.5663
17779,Quentin,Pennsylvania,40.2793,-76.4352
17780,Rule,Texas,33.1820,-99.8933
17781,Volente,Texas,30.4453,-97.9080
17782,Walden,Colorado,40.7315,-106.2813
17783,Big Run,Pennsylvania,40.9702,-78.8765
17784,Grindstone,Pennsylvania,40.0218,-79.8232
17785,Minden,Iowa,41.4689,-95.5412
17786,Colbert,Georgia,34.0370,-83.2139
17787,Hopkins Park,Illinois,41.0690,-87.6064
17788,Leadington,Missouri,37.8343,-90.4806
17789,Stanford,Illinois,40.4322,-89.2209
17790,Bayview,North Carolina,35.4414,-76.7928
17791,Evansville,Minnesota,46.0062,-95.6869
17792,Franklin,Illinois,39.6205,-90.0477
17793,Prentice,Wisconsin,45.5408,-90.2898
17794,Eau Claire,Michigan,41.9853,-86.3040
17795,Hopkinton,Iowa,42.3431,-91.2487
17796,St. Paul,Kansas,37.5186,-95.1742
17797,Hatley,Wisconsin,44.8866,-89.3371
17798,Tamaroa,Illinois,38.1364,-89.2293
17799,Patterson Heights,Pennsylvania,40.7391,-80.3263
17800,Johnson Siding,South Dakota,44.0846,-103.4380
17801,Newell,South Dakota,44.7174,-103.4184
17802,Varnamtown,North Carolina,33.9432,-78.2360
17803,Clarktown,Ohio,38.8498,-82.9085
17804,Sutherland,Iowa,42.9729,-95.4951
17805,Fairmount,Illinois,40.0456,-87.8293
17806,Park Crest,Pennsylvania,40.8192,-76.0601
17807,Bath,West Virginia,39.6248,-78.2274
17808,Babbie,Alabama,31.3022,-86.3229
17809,Kanawha,Iowa,42.9342,-93.7933
17810,Harmony,North Carolina,35.9590,-80.7735
17811,Portland,North Dakota,47.4995,-97.3693
17812,Blandinsville,Illinois,40.5540,-90.8683
17813,Matthews,Missouri,36.7584,-89.5688
17814,Cranesville,Pennsylvania,41.9040,-80.3418
17815,Dieterich,Illinois,39.0601,-88.3825
17816,Greenwood,Nebraska,40.9614,-96.4433
17817,Diablock,Kentucky,37.2295,-83.1709
17818,Nome,Texas,30.0364,-94.4064
17819,Balmorhea,Texas,30.9840,-103.7438
17820,Peck,Michigan,43.2588,-82.8167
17821,Velma,Oklahoma,34.4548,-97.6617
17822,Oaktown,Indiana,38.8717,-87.4412
17823,North Chevy Chase,Maryland,39.0021,-77.0743
17824,Kewanna,Indiana,41.0194,-86.4125
17825,Buena Vista,California,38.2974,-120.9179
17826,Hartford City,West Virginia,38.9978,-81.9905
17827,Lansing,Ohio,40.0758,-80.7919
17828,Hornersville,Missouri,36.0404,-90.1158
17829,San Jose,Illinois,40.3051,-89.6048
17830,Danielsville,Georgia,34.1238,-83.2201
17831,Sherrard,Illinois,41.3109,-90.4991
17832,Vienna,Missouri,38.1875,-91.9501
17833,Boothville,Louisiana,29.3330,-89.4052
17834,Fort Duchesne,Utah,40.2811,-109.8770
17835,Rodey,New Mexico,32.6538,-107.1358
17836,Hooversville,Pennsylvania,40.1504,-78.9132
17837,Plantersville,Texas,30.3325,-95.8633
17838,Unionville,New York,41.3013,-74.5619
17839,Grant Town,West Virginia,39.5590,-80.1772
17840,Rock Point,Arizona,36.7173,-109.6287
17841,Scotts Corners,New York,41.1889,-73.5561
17842,Rolette,North Dakota,48.6609,-99.8417
17843,Dodge,Nebraska,41.7218,-96.8804
17844,Webbers Falls,Oklahoma,35.5120,-95.1601
17845,Como,Illinois,41.7662,-89.7657
17846,Briarcliffe Acres,South Carolina,33.7899,-78.7490
17847,Racine,Minnesota,43.7755,-92.4810
17848,Goldfield,Iowa,42.7356,-93.9181
17849,Cassadaga,New York,42.3427,-79.3180
17850,Campobello,South Carolina,35.1224,-82.1495
17851,Piltzville,Montana,46.8582,-113.8591
17852,Heilwood,Pennsylvania,40.6322,-78.8931
17853,Grand Mound,Iowa,41.8232,-90.6502
17854,Stagecoach,Texas,30.1438,-95.7079
17855,Littlefork,Minnesota,48.3964,-93.5578
17856,Swink,Colorado,38.0140,-103.6284
17857,Lucas,Ohio,40.7042,-82.4222
17858,Blairs,Virginia,36.6958,-79.3774
17859,Wibaux,Montana,46.9866,-104.1900
17860,Orderville,Utah,37.2540,-112.6574
17861,Solon Springs,Wisconsin,46.3495,-91.8208
17862,Bucoda,Washington,46.7968,-122.8680
17863,Lawndale,North Carolina,35.4142,-81.5631
17864,Clark,Pennsylvania,41.2831,-80.4088
17865,Stonewall,Texas,30.2497,-98.6593
17866,Sunset Bay,New York,42.5607,-79.1308
17867,Minto,North Dakota,48.2924,-97.3730
17868,Oak Grove,Illinois,41.4119,-90.5742
17869,Bancroft,West Virginia,38.5107,-81.8418
17870,Fairlee,Maryland,39.2268,-76.1654
17871,Mayersville,Mississippi,32.8964,-91.0467
17872,Ossipee,North Carolina,36.1678,-79.5135
17873,Colmesneil,Texas,30.9097,-94.4220
17874,Encinal,Texas,28.0410,-99.3546
17875,Ulm,Montana,47.4197,-111.5252
17876,Selma,Oregon,42.2797,-123.6151
17877,Avon,South Dakota,43.0052,-98.0592
17878,Madrone,New Mexico,34.5792,-106.7285
17879,Pierce,Idaho,46.4930,-115.7995
17880,Napoleonville,Louisiana,29.9384,-91.0263
17881,Summit,Arkansas,36.2522,-92.6883
17882,New Salisbury,Indiana,38.3140,-86.1000
17883,Shenandoah Junction,West Virginia,39.3531,-77.8375
17884,Franklin,Kansas,37.5230,-94.6994
17885,Roland,Arkansas,34.9005,-92.5186
17886,Pomeroy,Pennsylvania,39.9639,-75.8850
17887,Hurtsboro,Alabama,32.2401,-85.4147
17888,Ansonville,North Carolina,35.1041,-80.1097
17889,Butterfield,Minnesota,43.9586,-94.7938
17890,Sunfield,Michigan,42.7612,-84.9952
17891,Hayden,Indiana,38.9714,-85.7390
17892,Mohrsville,Pennsylvania,40.4781,-75.9852
17893,Green City,Missouri,40.2639,-92.9563
17894,Etna Green,Indiana,41.2755,-86.0461
17895,Golinda,Texas,31.3711,-97.0763
17896,Canton,Oklahoma,36.0550,-98.5884
17897,Worthington,Pennsylvania,40.8380,-79.6349
17898,Littleton,North Carolina,36.4343,-77.9110
17899,Kellogg,Iowa,41.7181,-92.9071
17900,Innsbrook,Missouri,38.7631,-91.0552
17901,Happy Valley,Alaska,59.9137,-151.6072
17902,Courtland,Alabama,34.6703,-87.3262
17903,Arcadia,Ohio,41.1078,-83.5144
17904,Pitkin,Louisiana,30.9344,-92.9268
17905,Fancy Farm,Kentucky,36.8003,-88.7928
17906,Boyle,Mississippi,33.7065,-90.7249
17907,Tower Hill,Illinois,39.3868,-88.9592
17908,Pajonal,Puerto Rico,18.3848,-66.5559
17909,Forkland,Alabama,32.6489,-87.8671
17910,Nelson,Arizona,32.4298,-111.2649
17911,Willisville,Illinois,37.9828,-89.5898
17912,Orleans,Iowa,43.4513,-95.0991
17913,Oakwood,Ohio,41.0927,-84.3747
17914,Post Oak Bend City,Texas,32.6343,-96.3186
17915,Barnegat Light,New Jersey,39.7530,-74.1095
17916,Kelso,Missouri,37.1924,-89.5504
17917,Shipman,Illinois,39.1203,-90.0452
17918,Rauchtown,Pennsylvania,41.1261,-77.2364
17919,La Hacienda,New Mexico,32.2060,-107.7250
17920,Wainwright,Alaska,70.6380,-159.9713
17921,Port Matilda,Pennsylvania,40.8003,-78.0523
17922,Horseshoe Bend,Texas,32.5752,-97.8782
17923,Simpson,Louisiana,31.2583,-93.0194
17924,Akins,Oklahoma,35.5043,-94.6700
17925,Burke,South Dakota,43.1827,-99.2922
17926,Gardiner,Oregon,43.7327,-124.1068
17927,Revloc,Pennsylvania,40.4914,-78.7636
17928,Paauilo,Hawaii,20.0397,-155.3696
17929,Hill City,Minnesota,46.9830,-93.5959
17930,Clayhatchee,Alabama,31.2434,-85.7136
17931,Casco,Wisconsin,44.5558,-87.6197
17932,Meadow,Texas,33.3377,-102.2058
17933,Dexter,Iowa,41.5154,-94.2276
17934,Cheneyville,Louisiana,31.0110,-92.2900
17935,Welch,Oklahoma,36.8738,-95.0948
17936,Kevil,Kentucky,37.0842,-88.8829
17937,Yukon,Pennsylvania,40.2139,-79.6864
17938,Brownsville,Wisconsin,43.6146,-88.4950
17939,Stuart,Nebraska,42.6008,-99.1404
17940,Dubois,Idaho,44.1727,-112.2293
17941,Cedar Bluffs,Nebraska,41.3971,-96.6098
17942,Cherry Valley,Arkansas,35.4021,-90.7545
17943,St. Ann Highlands,Colorado,39.9873,-105.4557
17944,Clermont,Iowa,43.0001,-91.6523
17945,Addison,Michigan,41.9862,-84.3491
17946,Butler,Kentucky,38.7877,-84.3720
17947,Naylor,Missouri,36.5745,-90.6056
17948,Wade,North Carolina,35.1639,-78.7371
17949,Altamont,Pennsylvania,40.7850,-76.2170
17950,Kinsman Center,Ohio,41.4544,-80.5854
17951,Hulbert,Oklahoma,35.9315,-95.1436
17952,Uvalda,Georgia,32.0371,-82.5080
17953,Cold Springs,California,38.7468,-120.8761
17954,Hot Springs,Montana,47.6091,-114.6702
17955,Galena,Maryland,39.3425,-75.8787
17956,Leming,Texas,29.0684,-98.4722
17957,Wheatland,Pennsylvania,41.1970,-80.4956
17958,Tribes Hill,New York,42.9479,-74.2988
17959,Richmond Dale,Ohio,39.2042,-82.8122
