review_id,booking_id,reviewer_id,reviewee_id,rating,comment,created_at
748,1693,175,902,4,"Good experience, car was clean.",2016-11-09 18:49:00
749,1448,74,172,4,"Solid ride, arrived safely.",2016-09-22 20:35:00
750,1363,945,597,3,"Average experience, car could be cleaner.",2016-08-11 21:00:00
751,215,55,72,4,"Comfortable trip, would ride again.",2015-09-20 19:32:00
752,1368,67,443,4,"Good experience, car was clean.",2016-08-12 15:42:00
753,2859,846,588,4,"Solid ride, arrived safely.",2018-03-12 05:59:00
754,2139,604,333,5,Perfect ride from start to finish.,2017-06-21 19:36:00
755,2459,67,438,4,"Good experience, car was clean.",2017-12-01 23:56:00
756,1345,384,70,3,"Ride was okay, nothing special.",2016-08-09 20:38:00
757,1073,679,165,4,"Solid ride, arrived safely.",2016-06-19 22:18:00
758,1478,516,205,4,"Nice driver, took a slightly longer route.",2016-09-28 00:14:00
759,2299,645,389,4,Driver was friendly and mostly on time.,2017-10-26 00:56:00
760,2918,66,610,4,"Good ride overall, no complaints.",2018-03-31 07:43:00
761,710,502,199,4,Driver was friendly and mostly on time.,2016-04-04 00:16:00
762,695,621,132,5,"Fantastic ride, very smooth!",2016-03-26 02:52:00
763,808,352,388,4,"Comfortable trip, would ride again.",2016-05-04 07:48:00
764,2365,750,408,5,"Fantastic ride, very smooth!",2017-11-26 15:19:00
765,2535,483,160,5,Best Uber experience I've had.,2017-12-17 07:06:00
766,1258,124,184,5,Very professional and courteous.,2016-08-02 13:01:00
767,828,467,146,4,"Good experience, car was clean.",2016-05-06 19:36:00
768,2619,447,500,5,"Comfortable car, great conversation.",2018-01-07 23:21:00
769,2003,875,281,5,"Comfortable car, great conversation.",2017-01-13 05:52:00
770,132,331,44,5,Very professional and courteous.,2015-06-19 06:59:00
771,1590,411,227,4,"Comfortable trip, would ride again.",2016-10-28 01:33:00
772,2649,601,513,3,Driver seemed distracted at times.,2018-01-15 10:50:00
773,2555,75,476,4,"Nice driver, took a slightly longer route.",2017-12-21 09:49:00
774,585,276,637,3,Got there fine but driver was quiet.,2016-03-05 04:09:00
775,44,376,15,3,"Ride was okay, nothing special.",2015-06-04 07:20:00
776,1464,603,200,3,Got there fine but driver was quiet.,2016-09-25 20:56:00
777,2639,903,510,5,Best Uber experience I've had.,2018-01-16 14:28:00
778,2117,802,323,4,"Solid ride, arrived safely.",2017-06-14 20:12:00
779,794,688,548,4,"Good ride overall, no complaints.",2016-05-01 22:45:00
780,2389,46,413,4,"Good experience, car was clean.",2017-11-26 05:03:00
781,1521,243,150,5,Clean car and great driver!,2016-10-08 14:59:00
782,2234,674,115,4,"Comfortable trip, would ride again.",2017-08-19 10:59:00
783,486,825,488,5,"Fantastic ride, very smooth!",2016-02-06 21:37:00
784,1002,619,461,4,"Comfortable trip, would ride again.",2016-06-08 02:00:00
785,2588,511,488,4,Driver was friendly and mostly on time.,2017-12-28 10:10:00
786,21,650,8,4,Driver was friendly and mostly on time.,2015-05-20 09:10:00
787,497,39,246,5,Clean car and great driver!,2016-02-10 06:08:00
788,1282,832,962,4,"Good experience, car was clean.",2016-08-04 04:23:00
789,1421,183,191,3,"Ride was okay, nothing special.",2016-09-11 09:12:00
790,1124,509,74,4,"Comfortable trip, would ride again.",2016-07-05 15:18:00
791,2210,978,240,5,Highly recommend this driver!,2017-08-08 17:04:00
792,988,166,755,4,"Good ride overall, no complaints.",2016-06-08 07:00:00
793,1472,240,203,5,"Comfortable car, great conversation.",2016-09-26 14:58:00
794,2529,573,468,4,"Nice driver, took a slightly longer route.",2017-12-17 16:14:00
795,321,706,108,4,"Solid ride, arrived safely.",2015-11-10 21:19:00
796,1197,464,412,5,Perfect ride from start to finish.,2016-07-11 16:17:00
797,2135,863,330,5,Driver was super friendly and on time.,2017-06-19 08:55:00
798,1338,396,602,4,Driver was friendly and mostly on time.,2016-08-08 23:15:00
799,2899,870,601,4,Driver was friendly and mostly on time.,2018-03-20 06:08:00
800,2488,154,451,4,"Solid ride, arrived safely.",2017-12-10 14:02:00
801,2109,911,321,5,"Fantastic ride, very smooth!",2017-06-09 10:04:00
802,480,359,400,4,"Nice driver, took a slightly longer route.",2016-02-07 01:53:00
803,2058,706,302,3,Got there fine but driver was quiet.,2017-04-03 03:38:00
804,848,187,149,4,"Solid ride, arrived safely.",2016-05-08 05:24:00
805,2192,899,351,5,Driver was super friendly and on time.,2017-07-18 17:02:00
806,1487,905,208,4,Driver was friendly and mostly on time.,2016-09-30 03:35:00
807,1037,81,385,3,"Average experience, car could be cleaner.",2016-06-13 04:16:00
808,101,90,34,4,Driver was friendly and mostly on time.,2015-06-16 11:30:00
809,217,678,73,5,"Fantastic ride, very smooth!",2015-09-23 19:21:00
810,467,117,947,5,"Comfortable car, great conversation.",2016-02-05 02:31:00
811,1333,423,492,4,"Comfortable trip, would ride again.",2016-08-09 12:13:00
812,60,564,21,3,Driver seemed distracted at times.,2015-06-13 18:01:00
813,1427,547,502,5,Driver was super friendly and on time.,2016-09-11 16:55:00
814,2631,753,506,4,"Solid ride, arrived safely.",2018-01-14 05:20:00
815,1887,537,26,5,Best Uber experience I've had.,2016-12-11 14:16:00
816,955,810,386,5,"Fantastic ride, very smooth!",2016-06-06 04:33:00
817,433,983,775,4,"Good experience, car was clean.",2016-02-03 19:23:00
818,1336,772,602,4,"Good ride overall, no complaints.",2016-08-10 10:15:00
819,1172,915,447,4,"Good ride overall, no complaints.",2016-07-08 21:33:00
820,765,215,138,4,"Comfortable trip, would ride again.",2016-04-12 17:44:00
821,2461,475,440,4,"Good ride overall, no complaints.",2017-12-04 00:31:00
822,1870,351,571,3,Driver seemed distracted at times.,2016-12-10 15:02:00
823,241,13,84,4,"Comfortable trip, would ride again.",2015-09-27 16:13:00
824,250,309,85,5,Highly recommend this driver!,2015-09-28 02:36:00
825,1558,725,218,3,Got there fine but driver was quiet.,2016-10-11 08:44:00
826,2342,607,401,4,"Nice driver, took a slightly longer route.",2017-11-24 00:25:00
827,2613,681,498,5,Driver was super friendly and on time.,2018-01-09 11:47:00
828,2584,634,487,4,"Nice driver, took a slightly longer route.",2017-12-27 23:23:00
829,567,563,519,5,Clean car and great driver!,2016-03-04 17:58:00
830,2481,234,448,4,"Comfortable trip, would ride again.",2017-12-09 23:33:00
831,1207,616,217,3,Driver seemed distracted at times.,2016-07-10 22:08:00
832,2445,771,432,5,Highly recommend this driver!,2017-11-29 13:32:00
833,2061,210,303,4,"Good ride overall, no complaints.",2017-04-07 18:41:00
834,1999,104,280,5,Very professional and courteous.,2017-01-13 18:03:00
835,1606,2,654,4,"Nice driver, took a slightly longer route.",2016-11-01 23:55:00
836,1916,368,257,4,"Nice driver, took a slightly longer route.",2016-12-13 11:23:00
837,841,37,692,5,Best Uber experience I've had.,2016-05-07 03:08:00
838,2878,189,594,4,Driver was friendly and mostly on time.,2018-03-16 12:52:00
839,1240,411,182,5,"Fantastic ride, very smooth!",2016-07-29 22:20:00
840,1506,245,995,4,"Solid ride, arrived safely.",2016-10-05 17:34:00
841,758,575,199,4,"Comfortable trip, would ride again.",2016-04-08 18:20:00
842,2698,747,529,5,Best Uber experience I've had.,2018-01-27 19:05:00
843,407,68,590,5,"Fantastic ride, very smooth!",2016-01-14 17:00:00
844,962,554,720,3,Decent ride but took longer than expected.,2016-06-07 17:14:00
845,1138,93,555,4,"Solid ride, arrived safely.",2016-07-05 23:05:00
846,439,794,927,4,"Solid ride, arrived safely.",2016-02-04 12:06:00
847,559,965,616,3,"Ride was okay, nothing special.",2016-03-03 03:45:00
848,1790,685,248,5,"Fantastic ride, very smooth!",2016-11-29 15:08:00
849,2604,756,495,4,"Solid ride, arrived safely.",2018-01-05 22:20:00
850,110,513,35,4,"Solid ride, arrived safely.",2015-06-17 02:21:00
851,319,934,108,4,"Comfortable trip, would ride again.",2015-11-10 13:19:00
852,398,302,835,3,"Average experience, car could be cleaner.",2016-01-12 23:56:00
853,643,308,145,3,Got there fine but driver was quiet.,2016-03-07 23:18:00
854,1291,776,354,3,"Ride was okay, nothing special.",2016-08-05 05:00:00
855,2699,553,402,4,"Comfortable trip, would ride again.",2018-01-27 04:44:00
856,341,660,117,5,Clean car and great driver!,2015-12-30 06:54:00
857,840,172,692,2,Driver was a bit rude.,2016-05-06 03:08:00
858,1065,785,170,4,"Solid ride, arrived safely.",2016-06-18 10:27:00
859,2742,845,546,4,"Solid ride, arrived safely.",2018-02-09 22:15:00
860,2784,629,563,4,Driver was friendly and mostly on time.,2018-02-16 01:54:00
861,2010,234,283,3,Decent ride but took longer than expected.,2017-01-14 02:47:00
862,2860,354,588,3,Decent ride but took longer than expected.,2018-03-12 12:59:00
863,661,346,696,5,Driver was super friendly and on time.,2016-03-10 20:28:00
864,1712,54,169,4,"Solid ride, arrived safely.",2016-11-10 00:02:00
865,2808,955,127,5,Highly recommend this driver!,2018-02-25 06:53:00
866,1720,831,849,4,"Nice driver, took a slightly longer route.",2016-11-11 12:31:00
867,721,530,666,4,Driver was friendly and mostly on time.,2016-04-03 07:36:00
868,357,124,667,3,Driver seemed distracted at times.,2016-01-07 14:45:00
869,2306,238,391,4,Driver was friendly and mostly on time.,2017-11-02 21:39:00
870,908,124,158,4,"Comfortable trip, would ride again.",2016-05-18 07:18:00
871,2501,651,458,5,Highly recommend this driver!,2017-12-13 02:21:00
872,1557,120,217,3,"Ride was okay, nothing special.",2016-10-11 21:29:00
873,2485,603,449,5,Highly recommend this driver!,2017-12-10 10:39:00
874,2422,766,424,4,"Nice driver, took a slightly longer route.",2017-11-29 13:33:00
875,1675,704,522,4,"Comfortable trip, would ride again.",2016-11-08 12:21:00
876,504,1,268,4,"Nice driver, took a slightly longer route.",2016-02-09 12:10:00
877,367,939,671,4,"Solid ride, arrived safely.",2016-01-08 22:33:00
878,741,428,132,4,"Nice driver, took a slightly longer route.",2016-04-08 04:29:00
879,576,504,860,5,Clean car and great driver!,2016-03-04 18:06:00
880,739,876,893,5,Clean car and great driver!,2016-04-07 05:39:00
881,916,213,151,4,Driver was friendly and mostly on time.,2016-05-27 23:24:00
882,1195,638,412,4,"Good ride overall, no complaints.",2016-07-12 04:17:00
883,1530,189,930,3,Got there fine but driver was quiet.,2016-10-09 08:02:00
884,960,57,89,4,"Comfortable trip, would ride again.",2016-06-06 13:22:00
885,2378,1,411,4,"Good experience, car was clean.",2017-11-26 19:51:00
886,1636,393,435,5,Driver was super friendly and on time.,2016-11-04 10:47:00
887,1672,102,199,5,Very professional and courteous.,2016-11-08 04:12:00
888,1442,43,193,5,Best Uber experience I've had.,2016-09-14 09:01:00
889,793,778,548,4,"Good experience, car was clean.",2016-05-03 08:45:00
890,254,68,87,5,Best Uber experience I've had.,2015-09-28 11:02:00
891,2317,713,393,4,"Nice driver, took a slightly longer route.",2017-11-12 04:21:00
892,1276,403,816,4,"Good ride overall, no complaints.",2016-08-03 09:15:00
893,1248,302,196,3,Got there fine but driver was quiet.,2016-08-03 10:46:00
894,167,96,54,5,Perfect ride from start to finish.,2015-09-12 09:59:00
895,2908,642,606,5,Perfect ride from start to finish.,2018-03-23 08:45:00
896,41,31,14,3,"Average experience, car could be cleaner.",2015-06-05 05:14:00
897,2318,809,393,4,Driver was friendly and mostly on time.,2017-11-12 18:21:00
898,1141,756,582,4,"Solid ride, arrived safely.",2016-07-06 16:28:00
899,2038,448,294,4,"Nice driver, took a slightly longer route.",2017-02-11 08:11:00
900,2307,222,391,4,"Good ride overall, no complaints.",2017-11-03 11:39:00
901,245,672,83,5,Driver was super friendly and on time.,2015-09-28 19:40:00
902,2573,426,483,5,Best Uber experience I've had.,2017-12-24 18:08:00
903,1724,228,813,5,"Comfortable car, great conversation.",2016-11-11 13:22:00
904,2912,890,607,4,"Nice driver, took a slightly longer route.",2018-03-27 06:46:00
905,518,295,169,3,"Average experience, car could be cleaner.",2016-02-10 02:40:00
906,1242,639,440,3,"Ride was okay, nothing special.",2016-08-01 19:19:00
907,2843,893,582,4,"Solid ride, arrived safely.",2018-03-07 10:31:00
908,1661,261,285,4,"Solid ride, arrived safely.",2016-11-07 15:40:00
909,1281,909,962,4,Driver was friendly and mostly on time.,2016-08-03 11:23:00
910,95,10,31,5,Very professional and courteous.,2015-06-16 11:37:00
911,2770,180,558,5,Driver was super friendly and on time.,2018-02-15 01:36:00
912,2364,103,407,5,"Comfortable car, great conversation.",2017-11-26 05:48:00
913,342,892,118,3,Decent ride but took longer than expected.,2015-12-31 13:13:00
914,614,545,194,4,"Comfortable trip, would ride again.",2016-03-05 20:18:00
915,353,100,501,4,"Comfortable trip, would ride again.",2016-01-04 13:38:00
916,1072,678,171,4,"Good experience, car was clean.",2016-06-19 08:52:00
917,646,39,93,4,"Solid ride, arrived safely.",2016-03-09 21:55:00
918,1411,340,704,4,Driver was friendly and mostly on time.,2016-09-06 11:44:00
919,846,265,148,4,"Solid ride, arrived safely.",2016-05-07 00:41:00
920,2287,144,385,4,"Comfortable trip, would ride again.",2017-09-26 10:27:00
921,1702,375,680,5,Perfect ride from start to finish.,2016-11-10 17:04:00
922,2367,486,408,3,"Average experience, car could be cleaner.",2017-11-25 00:19:00
923,1715,781,184,3,"Ride was okay, nothing special.",2016-11-10 18:15:00
924,1711,130,737,4,"Comfortable trip, would ride again.",2016-11-10 12:02:00
925,879,734,151,4,Driver was friendly and mostly on time.,2016-05-11 21:08:00
926,2258,290,375,4,"Good ride overall, no complaints.",2017-08-21 05:50:00
927,138,867,4,5,"Fantastic ride, very smooth!",2015-06-18 18:35:00
928,729,525,134,3,Driver seemed distracted at times.,2016-04-04 21:05:00
929,1180,571,396,4,"Good ride overall, no complaints.",2016-07-09 03:12:00
930,746,840,537,3,Decent ride but took longer than expected.,2016-04-08 13:00:00
931,1410,711,704,4,"Comfortable trip, would ride again.",2016-09-07 09:44:00
932,598,747,554,4,"Comfortable trip, would ride again.",2016-03-05 18:12:00
933,2292,630,386,5,Perfect ride from start to finish.,2017-09-25 23:50:00
934,1300,498,272,4,"Comfortable trip, would ride again.",2016-08-05 18:30:00
935,1402,263,822,5,Perfect ride from start to finish.,2016-09-03 19:24:00
936,775,349,768,5,"Comfortable car, great conversation.",2016-04-13 02:01:00
937,2575,216,483,4,"Solid ride, arrived safely.",2017-12-25 14:08:00
938,294,5,99,4,Driver was friendly and mostly on time.,2015-10-03 07:48:00
939,1177,998,580,5,"Fantastic ride, very smooth!",2016-07-09 06:13:00
940,376,701,544,3,"Average experience, car could be cleaner.",2016-01-12 13:53:00
941,470,579,478,4,"Solid ride, arrived safely.",2016-02-05 18:55:00
942,2716,988,535,4,"Nice driver, took a slightly longer route.",2018-01-30 19:23:00
943,557,662,750,5,"Fantastic ride, very smooth!",2016-03-02 10:10:00
944,2570,458,482,5,Clean car and great driver!,2017-12-25 13:57:00
945,985,684,755,4,Driver was friendly and mostly on time.,2016-06-07 17:00:00
946,1520,239,365,5,Best Uber experience I've had.,2016-10-07 04:26:00
947,615,753,19,4,"Solid ride, arrived safely.",2016-03-06 17:01:00
948,2444,361,432,5,Perfect ride from start to finish.,2017-11-28 23:32:00
949,2623,384,503,5,Very professional and courteous.,2018-01-11 10:03:00
950,1122,674,732,4,"Nice driver, took a slightly longer route.",2016-07-04 11:08:00
951,105,772,34,5,Very professional and courteous.,2015-06-17 03:30:00
952,756,343,199,3,"Average experience, car could be cleaner.",2016-04-09 05:20:00
953,2552,651,474,4,"Comfortable trip, would ride again.",2017-12-20 18:33:00
954,1813,542,812,4,"Solid ride, arrived safely.",2016-12-02 19:53:00
955,1727,254,285,5,Driver was super friendly and on time.,2016-11-12 07:21:00
956,31,109,11,4,"Good ride overall, no complaints.",2015-05-20 20:08:00
957,1130,384,756,5,"Fantastic ride, very smooth!",2016-07-05 07:49:00
958,1775,644,240,3,Got there fine but driver was quiet.,2016-11-25 12:10:00
959,463,425,947,2,Car was not very clean.,2016-02-05 20:31:00
960,2395,355,415,4,Driver was friendly and mostly on time.,2017-11-26 22:06:00
961,119,651,38,4,Driver was friendly and mostly on time.,2015-06-18 05:27:00
962,99,361,33,4,Driver was friendly and mostly on time.,2015-06-15 16:19:00
963,522,895,52,5,"Comfortable car, great conversation.",2016-02-12 10:46:00
964,2539,336,470,5,Perfect ride from start to finish.,2017-12-19 06:40:00
965,611,715,895,4,"Solid ride, arrived safely.",2016-03-06 13:12:00
966,1886,438,26,4,"Solid ride, arrived safely.",2016-12-11 20:16:00
967,1358,914,932,3,"Ride was okay, nothing special.",2016-08-12 06:50:00
968,1868,651,977,3,"Ride was okay, nothing special.",2016-12-08 21:32:00
969,2848,52,584,4,"Solid ride, arrived safely.",2018-03-08 08:32:00
970,1818,728,979,4,"Nice driver, took a slightly longer route.",2016-12-03 09:46:00
971,1432,85,916,4,"Good experience, car was clean.",2016-09-13 16:24:00
972,2661,353,517,5,Best Uber experience I've had.,2018-01-17 20:52:00
973,1081,113,173,4,"Solid ride, arrived safely.",2016-06-25 13:25:00
974,996,751,164,4,"Solid ride, arrived safely.",2016-06-08 13:06:00
975,918,612,161,4,"Comfortable trip, would ride again.",2016-05-29 14:28:00
976,421,149,124,5,Driver was super friendly and on time.,2016-01-29 09:01:00
977,2595,488,492,4,"Solid ride, arrived safely.",2018-01-04 22:47:00
978,1417,648,189,5,Clean car and great driver!,2016-09-08 04:58:00
979,1372,281,534,5,Highly recommend this driver!,2016-08-11 21:29:00
980,971,155,465,3,Driver seemed distracted at times.,2016-06-08 15:24:00
981,187,831,61,4,"Comfortable trip, would ride again.",2015-09-14 03:04:00
982,313,704,105,4,"Solid ride, arrived safely.",2015-10-30 13:38:00
983,2188,849,349,4,"Good ride overall, no complaints.",2017-07-17 10:59:00
984,803,667,143,4,Driver was friendly and mostly on time.,2016-05-03 22:35:00
985,954,190,386,3,"Average experience, car could be cleaner.",2016-06-06 08:33:00
986,1651,592,744,5,Driver was super friendly and on time.,2016-11-05 08:21:00
987,1738,547,760,5,"Fantastic ride, very smooth!",2016-11-13 08:43:00
988,2569,51,482,4,"Good experience, car was clean.",2017-12-26 09:57:00
989,570,826,275,5,Perfect ride from start to finish.,2016-03-04 20:48:00
990,2336,682,399,5,Perfect ride from start to finish.,2017-11-22 08:39:00
991,1373,197,534,4,"Solid ride, arrived safely.",2016-08-12 04:29:00
992,358,954,667,4,Driver was friendly and mostly on time.,2016-01-07 10:45:00
993,13,344,5,4,"Good ride overall, no complaints.",2015-05-16 23:18:00
994,2251,800,371,3,"Ride was okay, nothing special.",2017-08-21 14:21:00
995,137,794,4,3,"Ride was okay, nothing special.",2015-06-18 18:35:00
996,1635,667,435,5,Highly recommend this driver!,2016-11-04 04:47:00
997,73,888,25,3,Decent ride but took longer than expected.,2015-06-16 03:31:00
998,1992,453,279,5,"Comfortable car, great conversation.",2017-01-12 16:29:00
999,2041,386,271,4,"Good experience, car was clean.",2017-03-07 16:45:00
1000,1201,398,714,4,"Nice driver, took a slightly longer route.",2016-07-10 21:15:00
1001,1892,649,434,4,"Good experience, car was clean.",2016-12-11 03:18:00
1002,1746,893,89,3,Got there fine but driver was quiet.,2016-11-13 01:25:00
1003,1032,947,113,4,"Comfortable trip, would ride again.",2016-06-11 19:01:00
1004,1942,602,262,4,"Nice driver, took a slightly longer route.",2016-12-18 06:16:00
1005,178,581,57,4,"Nice driver, took a slightly longer route.",2015-09-13 10:54:00
1006,157,476,52,4,Driver was friendly and mostly on time.,2015-09-11 22:29:00
1007,1441,214,192,5,"Comfortable car, great conversation.",2016-09-13 22:45:00
1008,2877,970,594,4,"Comfortable trip, would ride again.",2018-03-17 12:52:00
1009,388,388,498,4,"Solid ride, arrived safely.",2016-01-11 21:46:00
1010,125,538,41,5,Driver was super friendly and on time.,2015-06-18 22:59:00
1011,195,680,65,5,Best Uber experience I've had.,2015-09-16 23:02:00
1012,1898,797,883,5,Best Uber experience I've had.,2016-12-11 01:27:00
1013,1984,1000,276,4,"Solid ride, arrived safely.",2017-01-08 17:10:00
1014,682,666,681,4,"Nice driver, took a slightly longer route.",2016-03-14 10:37:00
1015,1047,925,943,4,"Nice driver, took a slightly longer route.",2016-06-13 17:05:00
1016,1329,293,965,4,"Solid ride, arrived safely.",2016-08-08 22:31:00
1017,1190,944,571,4,Driver was friendly and mostly on time.,2016-07-09 20:06:00
1018,790,73,517,5,Perfect ride from start to finish.,2016-05-02 08:31:00
1019,1700,422,234,3,Got there fine but driver was quiet.,2016-11-10 12:44:00
1020,2810,640,571,4,"Good ride overall, no complaints.",2018-02-24 02:40:00
1021,2448,161,433,4,"Good ride overall, no complaints.",2017-11-30 11:05:00
1022,1189,428,571,5,Best Uber experience I've had.,2016-07-09 15:06:00
1023,1024,614,840,3,Driver seemed distracted at times.,2016-06-08 23:25:00
1024,1773,136,239,5,Very professional and courteous.,2016-11-26 02:47:00
1025,1337,518,602,5,"Comfortable car, great conversation.",2016-08-09 15:15:00
1026,1234,882,180,4,"Good experience, car was clean.",2016-07-30 07:35:00
1027,1017,930,415,4,"Nice driver, took a slightly longer route.",2016-06-08 22:37:00
1028,1179,288,580,4,"Good ride overall, no complaints.",2016-07-09 19:13:00
1029,1752,275,535,4,"Good ride overall, no complaints.",2016-11-13 23:15:00
1030,816,212,145,3,"Average experience, car could be cleaner.",2016-05-04 21:32:00
1031,2472,471,444,4,Driver was friendly and mostly on time.,2017-12-05 02:33:00
1032,2796,683,565,5,Highly recommend this driver!,2018-02-16 15:29:00
1033,2898,373,601,4,"Solid ride, arrived safely.",2018-03-20 15:08:00
1034,1638,764,929,5,"Fantastic ride, very smooth!",2016-11-05 07:26:00
1035,2523,316,466,5,"Fantastic ride, very smooth!",2017-12-16 10:20:00
1036,2577,986,484,4,"Good ride overall, no complaints.",2017-12-24 23:43:00
1037,1088,423,174,4,"Nice driver, took a slightly longer route.",2016-06-26 09:03:00
1038,837,750,281,5,Clean car and great driver!,2016-05-07 03:40:00
1039,2801,394,567,5,"Comfortable car, great conversation.",2018-02-20 08:15:00
1040,1765,239,235,4,Driver was friendly and mostly on time.,2016-11-13 09:05:00
1041,2929,523,616,4,"Good ride overall, no complaints.",2018-04-05 22:10:00
1042,1054,322,653,3,"Average experience, car could be cleaner.",2016-06-13 10:16:00
1043,49,322,17,4,"Nice driver, took a slightly longer route.",2015-06-06 08:31:00
1044,335,628,113,5,Driver was super friendly and on time.,2015-12-03 10:56:00
1045,408,216,590,5,"Comfortable car, great conversation.",2016-01-13 01:00:00
1046,2925,54,614,4,"Nice driver, took a slightly longer route.",2018-04-05 13:54:00
1047,1163,299,195,4,"Solid ride, arrived safely.",2016-07-07 10:14:00
1048,1355,771,989,3,"Ride was okay, nothing special.",2016-08-12 01:24:00
1049,1602,93,206,4,"Comfortable trip, would ride again.",2016-11-02 22:20:00
1050,1341,209,70,5,Perfect ride from start to finish.,2016-08-10 05:38:00
1051,959,956,89,4,"Good experience, car was clean.",2016-06-06 08:22:00
1052,419,985,124,5,Best Uber experience I've had.,2016-01-29 08:01:00
1053,589,475,425,3,"Ride was okay, nothing special.",2016-03-05 13:08:00
1054,1907,984,972,5,Highly recommend this driver!,2016-12-11 20:16:00
1055,1848,948,925,4,"Good experience, car was clean.",2016-12-06 18:17:00
1056,144,675,47,5,Driver was super friendly and on time.,2015-07-09 11:16:00
1057,1446,241,194,3,Decent ride but took longer than expected.,2016-09-19 10:49:00
1058,1010,191,153,3,"Average experience, car could be cleaner.",2016-06-09 05:01:00
1059,2443,887,430,4,"Good ride overall, no complaints.",2017-11-30 02:45:00
1060,1316,92,310,4,"Good experience, car was clean.",2016-08-09 08:23:00
1061,509,180,858,5,Driver was super friendly and on time.,2016-02-09 20:52:00
1062,1497,85,212,4,"Comfortable trip, would ride again.",2016-10-01 23:01:00
1063,2305,579,316,5,"Comfortable car, great conversation.",2017-11-02 09:56:00
1064,1890,345,26,5,Clean car and great driver!,2016-12-12 09:16:00
1065,355,821,120,3,"Ride was okay, nothing special.",2016-01-04 11:20:00
1066,921,310,162,5,"Comfortable car, great conversation.",2016-05-30 00:17:00
1067,1112,959,564,4,"Good ride overall, no complaints.",2016-07-02 16:09:00
1068,1453,356,197,4,"Nice driver, took a slightly longer route.",2016-09-25 13:27:00
1069,1779,22,243,4,"Good ride overall, no complaints.",2016-11-25 20:53:00
1070,628,763,73,4,"Good ride overall, no complaints.",2016-03-06 14:34:00
1071,1764,458,235,3,Got there fine but driver was quiet.,2016-11-14 09:05:00
1072,83,353,28,3,Driver seemed distracted at times.,2015-06-16 12:46:00
1073,1669,541,892,4,"Solid ride, arrived safely.",2016-11-07 18:28:00
1074,2821,21,574,4,"Good ride overall, no complaints.",2018-02-28 17:30:00
1075,526,323,239,3,Decent ride but took longer than expected.,2016-02-13 13:52:00
1076,349,19,577,4,"Nice driver, took a slightly longer route.",2016-01-02 05:37:00
1077,2244,830,370,4,"Good ride overall, no complaints.",2017-08-20 13:44:00
1078,314,639,106,4,"Comfortable trip, would ride again.",2015-10-30 23:58:00
1079,88,957,30,3,"Average experience, car could be cleaner.",2015-06-16 21:10:00
1080,1259,987,804,4,"Comfortable trip, would ride again.",2016-08-02 18:47:00
1081,1624,714,231,3,Decent ride but took longer than expected.,2016-11-03 04:46:00
1082,1485,831,207,4,"Nice driver, took a slightly longer route.",2016-09-29 07:55:00
1083,2622,821,502,5,Very professional and courteous.,2018-01-11 03:38:00
1084,629,962,73,4,"Solid ride, arrived safely.",2016-03-06 01:34:00
1085,377,258,544,4,"Comfortable trip, would ride again.",2016-01-12 04:53:00
1086,1080,784,173,4,"Nice driver, took a slightly longer route.",2016-06-25 16:25:00
1087,22,312,8,5,Clean car and great driver!,2015-05-19 18:10:00
1088,350,106,577,3,Got there fine but driver was quiet.,2016-01-03 09:37:00
1089,1572,388,220,5,Clean car and great driver!,2016-10-17 14:59:00
1090,2836,435,580,5,"Fantastic ride, very smooth!",2018-03-03 20:49:00
1091,2042,803,271,4,"Nice driver, took a slightly longer route.",2017-03-08 15:45:00
1092,2134,251,329,4,"Nice driver, took a slightly longer route.",2017-06-19 12:09:00
1093,2689,941,525,5,Very professional and courteous.,2018-01-24 23:39:00
1094,1118,38,398,3,Got there fine but driver was quiet.,2016-07-04 02:12:00
1095,488,549,106,3,"Average experience, car could be cleaner.",2016-02-09 17:01:00
1096,1225,473,177,4,"Nice driver, took a slightly longer route.",2016-07-22 17:03:00
1097,1505,932,995,5,"Fantastic ride, very smooth!",2016-10-05 07:34:00
1098,1565,72,930,4,"Good experience, car was clean.",2016-10-12 16:08:00
1099,2277,633,381,5,Highly recommend this driver!,2017-09-10 12:17:00
1100,2113,759,322,5,"Comfortable car, great conversation.",2017-06-14 00:34:00
1101,1406,378,105,4,"Good ride overall, no complaints.",2016-09-03 09:37:00
1102,1843,512,256,3,"Average experience, car could be cleaner.",2016-12-06 09:27:00
1103,1477,209,205,4,"Solid ride, arrived safely.",2016-09-28 04:14:00
1104,2373,355,411,4,"Good ride overall, no complaints.",2017-11-26 11:51:00
1105,1909,859,211,4,"Good experience, car was clean.",2016-12-12 00:15:00
1106,418,785,123,5,Highly recommend this driver!,2016-01-20 01:38:00
1107,2319,257,393,4,"Nice driver, took a slightly longer route.",2017-11-13 03:21:00
1108,2682,22,138,4,"Solid ride, arrived safely.",2018-01-21 16:52:00
1109,1314,747,310,5,Perfect ride from start to finish.,2016-08-08 11:23:00
1110,2322,6,395,4,"Solid ride, arrived safely.",2017-11-14 22:52:00
1111,2156,406,338,5,Very professional and courteous.,2017-06-20 20:08:00
1112,2652,370,387,4,"Solid ride, arrived safely.",2018-01-16 00:37:00
1113,900,696,155,4,"Nice driver, took a slightly longer route.",2016-05-15 13:54:00
1114,2215,7,359,5,Very professional and courteous.,2017-08-12 05:20:00
1115,2269,496,379,4,"Nice driver, took a slightly longer route.",2017-09-04 14:11:00
