ride_id,driver_id,vehicle_id,origin_city_id,destination_city_id,departure_time,arrival_time,price_per_seat,suggested_price,status,created_at
529,211,10,148.0,118.0,2016-09-30 11:35:00,2016-09-30 12:06:00,4.91,4.91,COMPLETED,2016-09-30 13:06:00
530,212,2,127.0,394.0,2016-09-30 12:33:00,2016-09-30 13:01:00,5.34,,COMPLETED,2016-09-30 14:01:00
531,213,40,149.0,395.0,2016-09-30 14:29:00,2016-09-30 14:43:00,2.37,2.37,COMPLETED,2016-09-30 15:43:00
532,214,3,150.0,396.0,2016-09-30 17:21:00,2016-09-30 17:39:00,3.44,3.44,COMPLETED,2016-09-30 18:21:00
533,,,550.0,555.0,2016-10-03 17:09:00,2016-10-03 17:12:00,,,BUSINESS,
534,,,555.0,548.0,2016-10-03 18:17:00,2016-10-03 18:34:00,,,BUSINESS,
535,,,548.0,556.0,2016-10-03 18:51:00,2016-10-03 19:01:00,,,BUSINESS,
536,,,556.0,557.0,2016-10-03 22:04:00,2016-10-03 22:33:00,,,BUSINESS,
537,,,557.0,482.0,2016-10-04 09:50:00,2016-10-04 10:52:00,,,BUSINESS,
538,,,500.0,527.0,2016-10-04 12:17:00,2016-10-04 12:18:00,,,BUSINESS,
539,,,527.0,500.0,2016-10-06 08:49:00,2016-10-06 11:36:00,,,BUSINESS,
540,,,482.0,497.0,2016-10-06 17:23:00,2016-10-06 17:40:00,,,BUSINESS,
541,,,497.0,482.0,2016-10-06 18:37:00,2016-10-06 18:39:00,,,BUSINESS,
542,,,482.0,498.0,2016-10-06 19:46:00,2016-10-06 20:26:00,,,BUSINESS,
543,,,498.0,482.0,2016-10-07 10:56:00,2016-10-07 10:59:00,,,BUSINESS,
544,,,525.0,500.0,2016-10-07 11:27:00,2016-10-07 11:50:00,,,BUSINESS,
545,,,482.0,503.0,2016-10-07 13:52:00,2016-10-07 14:08:00,,,BUSINESS,
546,,,503.0,482.0,2016-10-07 14:29:00,2016-10-07 15:11:00,,,BUSINESS,
547,,,500.0,510.0,2016-10-07 15:47:00,2016-10-07 16:02:00,,,BUSINESS,
548,,,482.0,503.0,2016-10-07 18:08:00,2016-10-07 18:27:00,,,BUSINESS,
549,,,558.0,673.0,2016-10-07 18:33:00,2016-10-07 19:01:00,,,BUSINESS,
550,215,2,118.0,133.0,2016-10-08 11:32:00,2016-10-08 11:48:00,2.3,2.3,COMPLETED,2016-10-08 12:48:00
551,216,32,133.0,118.0,2016-10-08 13:41:00,2016-10-08 14:03:00,3.12,3.12,COMPLETED,2016-10-08 15:03:00
552,,,503.0,497.0,2016-10-08 15:03:00,2016-10-08 15:03:00,,,BUSINESS,
553,,,497.0,482.0,2016-10-08 18:15:00,2016-10-08 18:18:00,,,BUSINESS,
554,,,,,2016-10-09 14:04:00,2016-10-09 14:23:00,,,,
555,217,2,127.0,397.0,2016-10-10 12:04:00,2016-10-10 12:29:00,4.58,,COMPLETED,2016-10-10 13:29:00
556,218,20,151.0,127.0,2016-10-10 13:23:00,2016-10-10 13:44:00,2.06,,COMPLETED,2016-10-10 14:44:00
557,,,,,2016-10-10 17:22:00,2016-10-10 17:28:00,,,,
558,,,,,2016-10-10 17:33:00,2016-10-10 18:13:00,,,,
559,,,,,2016-10-11 01:27:00,2016-10-11 02:08:00,,,,
560,,,,,2016-10-12 19:18:00,2016-10-12 19:21:00,,,,
561,219,40,118.0,155.0,2016-10-14 09:14:00,2016-10-14 09:42:00,4.17,4.17,COMPLETED,2016-10-14 10:14:00
562,220,12,72.0,118.0,2016-10-15 19:31:00,2016-10-15 19:59:00,4.48,4.48,COMPLETED,2016-10-15 20:59:00
563,221,5,152.0,398.0,2016-10-18 12:29:00,2016-10-18 12:44:00,2.84,2.84,COMPLETED,2016-10-18 13:44:00
564,221,5,153.0,152.0,2016-10-18 13:04:00,2016-10-18 13:26:00,2.76,2.76,COMPLETED,2016-10-18 14:26:00
565,222,40,154.0,155.0,2016-10-19 11:56:00,2016-10-19 12:19:00,3.7,3.7,COMPLETED,2016-10-19 12:56:00
566,223,1,118.0,399.0,2016-10-23 19:33:00,2016-10-23 19:46:00,1.96,1.96,COMPLETED,2016-10-23 20:46:00
567,224,46,122.0,118.0,2016-10-24 19:33:00,2016-10-24 20:03:00,4.45,4.45,COMPLETED,2016-10-24 21:03:00
568,225,5,118.0,155.0,2016-10-26 11:53:00,2016-10-26 12:17:00,3.84,3.84,COMPLETED,2016-10-26 12:53:00
569,226,8,155.0,118.0,2016-10-26 14:10:00,2016-10-26 14:52:00,6.38,6.38,COMPLETED,2016-10-26 15:10:00
570,227,2,156.0,118.0,2016-10-27 18:42:00,2016-10-27 19:33:00,6.99,6.99,COMPLETED,2016-10-27 20:33:00
571,228,28,118.0,400.0,2016-10-28 12:08:00,2016-10-28 12:37:00,3.86,3.86,COMPLETED,2016-10-28 13:37:00
572,229,8,118.0,155.0,2016-11-01 08:22:00,2016-11-01 08:55:00,4.96,4.96,COMPLETED,2016-11-01 09:22:00
573,,,,,2016-11-01 11:50:00,2016-11-01 12:27:00,,,,
574,,,,,2016-11-01 16:29:00,2016-11-01 17:02:00,,,,
575,230,1,157.0,127.0,2016-11-01 17:11:00,2016-11-01 18:46:00,9.0,,COMPLETED,2016-11-01 19:46:00
576,,,,,2016-11-01 17:35:00,2016-11-01 17:42:00,,,,
577,,,,,2016-11-01 19:14:00,2016-11-01 19:20:00,,,,
578,,,,,2016-11-01 19:59:00,2016-11-01 20:12:00,,,,
579,,,,,2016-11-01 20:41:00,2016-11-01 20:55:00,,,,
580,,,,,2016-11-02 15:10:00,2016-11-02 15:18:00,,,,
581,,,,,2016-11-02 15:45:00,2016-11-02 15:52:00,,,,
582,,,,,2016-11-02 16:46:00,2016-11-02 17:11:00,,,,
583,,,,,2016-11-02 17:34:00,2016-11-02 17:49:00,,,,
584,,,,,2016-11-02 17:53:00,2016-11-02 18:00:00,,,,
585,231,45,158.0,118.0,2016-11-02 22:27:00,2016-11-02 22:46:00,2.64,2.64,COMPLETED,2016-11-02 23:27:00
586,,,,,2016-11-03 11:28:00,2016-11-03 11:34:00,,,,
587,,,,,2016-11-03 12:43:00,2016-11-03 12:49:00,,,,
588,,,,,2016-11-03 13:42:00,2016-11-03 13:47:00,,,,
589,,,,,2016-11-03 14:13:00,2016-11-03 14:26:00,,,,
590,232,9,127.0,391.0,2016-11-03 15:38:00,2016-11-03 16:17:00,5.28,,COMPLETED,2016-11-03 17:17:00
591,,,,,2016-11-03 18:51:00,2016-11-03 19:08:00,,,,
592,,,,,2016-11-03 22:46:00,2016-11-03 22:58:00,,,,
593,,,,,2016-11-04 10:02:00,2016-11-04 10:18:00,,,,
594,,,,,2016-11-04 18:14:00,2016-11-04 18:21:00,,,,
595,,,,,2016-11-04 21:04:00,2016-11-04 21:20:00,,,,
596,,,,,2016-11-04 22:12:00,2016-11-04 22:25:00,,,,
597,,,,,2016-11-05 08:34:00,2016-11-05 08:43:00,,,,
598,,,,,2016-11-05 17:29:00,2016-11-05 17:40:00,,,,
599,,,,,2016-11-05 19:20:00,2016-11-05 19:28:00,,,,
600,,,500.0,525.0,2016-11-06 10:50:00,2016-11-06 11:04:00,,,BUSINESS,
601,,,525.0,500.0,2016-11-06 16:05:00,2016-11-06 16:22:00,,,BUSINESS,
602,,,500.0,511.0,2016-11-06 16:27:00,2016-11-06 17:28:00,,,BUSINESS,
603,,,511.0,562.0,2016-11-06 19:04:00,2016-11-06 19:12:00,,,BUSINESS,
604,,,562.0,500.0,2016-11-06 20:06:00,2016-11-06 20:21:00,,,BUSINESS,
605,,,500.0,525.0,2016-11-07 12:28:00,2016-11-07 12:57:00,,,BUSINESS,
606,,,525.0,500.0,2016-11-07 19:17:00,2016-11-07 19:57:00,,,BUSINESS,
607,233,38,159.0,155.0,2016-11-08 08:20:00,2016-11-08 09:08:00,5.9,5.9,COMPLETED,2016-11-08 10:08:00
608,,,497.0,482.0,2016-11-08 10:29:00,2016-11-08 10:57:00,,,BUSINESS,
609,,,482.0,497.0,2016-11-08 12:16:00,2016-11-08 12:49:00,,,BUSINESS,
610,,,563.0,564.0,2016-11-08 13:41:00,2016-11-08 14:01:00,,,BUSINESS,
611,,,564.0,565.0,2016-11-08 16:21:00,2016-11-08 16:34:00,,,BUSINESS,
612,,,565.0,564.0,2016-11-09 13:08:00,2016-11-09 13:41:00,,,BUSINESS,
613,234,41,160.0,118.0,2016-11-09 14:18:00,2016-11-09 14:44:00,3.64,3.64,COMPLETED,2016-11-09 15:44:00
614,,,566.0,567.0,2016-11-09 15:58:00,2016-11-09 16:04:00,,,BUSINESS,
615,,,567.0,568.0,2016-11-09 17:31:00,2016-11-09 18:03:00,,,BUSINESS,
616,,,568.0,566.0,2016-11-09 18:09:00,2016-11-09 18:14:00,,,BUSINESS,
617,,,564.0,563.0,2016-11-09 18:21:00,2016-11-09 18:35:00,,,BUSINESS,
618,,,508.0,497.0,2016-11-09 18:40:00,2016-11-09 19:17:00,,,BUSINESS,
619,,,497.0,482.0,2016-11-09 20:52:00,2016-11-09 21:02:00,,,BUSINESS,
620,,,482.0,497.0,2016-11-09 21:56:00,2016-11-09 22:02:00,,,BUSINESS,
621,,,569.0,570.0,2016-11-10 09:46:00,2016-11-10 10:15:00,,,BUSINESS,
622,,,570.0,571.0,2016-11-10 10:20:00,2016-11-10 10:31:00,,,BUSINESS,
623,,,571.0,572.0,2016-11-10 14:57:00,2016-11-10 15:07:00,,,BUSINESS,
624,,,572.0,573.0,2016-11-10 15:17:00,2016-11-10 15:22:00,,,BUSINESS,
625,,,573.0,572.0,2016-11-10 15:30:00,2016-11-10 15:53:00,,,BUSINESS,
626,,,572.0,569.0,2016-11-10 19:18:00,2016-11-10 19:21:00,,,BUSINESS,
627,,,497.0,482.0,2016-11-11 09:35:00,2016-11-11 10:23:00,,,BUSINESS,
628,,,,,2016-11-11 12:58:00,2016-11-11 13:13:00,,,,
629,,,,,2016-11-11 14:20:00,2016-11-11 14:32:00,,,,
630,,,,,2016-11-11 14:39:00,2016-11-11 15:46:00,,,,
631,,,,,2016-11-11 18:30:00,2016-11-11 18:43:00,,,,
632,,,,,2016-11-11 21:08:00,2016-11-11 21:18:00,,,,
633,,,,,2016-11-12 10:32:00,2016-11-12 10:52:00,,,,
634,,,,,2016-11-12 10:55:00,2016-11-12 11:25:00,,,,
635,,,,,2016-11-12 13:07:00,2016-11-12 13:15:00,,,,
636,,,,,2016-11-12 13:46:00,2016-11-12 13:50:00,,,,
637,,,,,2016-11-12 14:22:00,2016-11-12 14:53:00,,,,
638,,,,,2016-11-12 15:14:00,2016-11-12 15:21:00,,,,
639,,,,,2016-11-12 15:25:00,2016-11-12 15:36:00,,,,
640,,,,,2016-11-12 15:40:00,2016-11-12 15:59:00,,,,
641,235,64,101.0,118.0,2016-11-12 17:17:00,2016-11-12 18:05:00,5.67,5.67,COMPLETED,2016-11-12 19:05:00
642,138,9,118.0,155.0,2016-11-18 07:45:00,2016-11-18 08:17:00,4.1,4.1,COMPLETED,2016-11-18 08:45:00
643,236,3,161.0,401.0,2016-11-22 12:23:00,2016-11-22 12:36:00,2.44,2.44,COMPLETED,2016-11-22 13:23:00
644,237,65,101.0,118.0,2016-11-22 15:44:00,2016-11-22 16:04:00,3.73,3.73,COMPLETED,2016-11-22 16:44:00
645,238,66,118.0,402.0,2016-11-25 01:55:00,2016-11-25 02:55:00,10.19,10.19,CANCELLED,2016-11-25 03:55:00
646,239,10,162.0,118.0,2016-11-25 03:34:00,2016-11-25 03:47:00,2.29,2.29,COMPLETED,2016-11-25 04:47:00
647,240,9,118.0,161.0,2016-11-25 10:01:00,2016-11-25 10:10:00,1.65,1.65,COMPLETED,2016-11-25 11:10:00
648,241,7,163.0,161.0,2016-11-25 11:13:00,2016-11-25 11:29:00,2.28,2.28,COMPLETED,2016-11-25 12:29:00
649,242,1,118.0,162.0,2016-11-25 15:29:00,2016-11-25 16:02:00,3.78,3.78,COMPLETED,2016-11-25 17:02:00
650,243,56,164.0,118.0,2016-11-25 17:54:00,2016-11-25 18:53:00,7.27,7.27,COMPLETED,2016-11-25 19:53:00
651,244,16,118.0,162.0,2016-11-26 16:56:00,2016-11-26 17:21:00,6.32,6.32,COMPLETED,2016-11-26 18:21:00
652,245,41,162.0,118.0,2016-11-26 18:49:00,2016-11-26 19:04:00,2.7,2.7,COMPLETED,2016-11-26 19:49:00
653,246,40,165.0,162.0,2016-11-27 12:22:00,2016-11-27 12:36:00,2.07,2.07,COMPLETED,2016-11-27 13:36:00
654,247,61,118.0,162.0,2016-11-27 15:31:00,2016-11-27 15:53:00,2.71,2.71,COMPLETED,2016-11-27 16:53:00
655,248,67,162.0,118.0,2016-11-27 17:45:00,2016-11-27 18:08:00,2.94,2.94,COMPLETED,2016-11-27 18:45:00
656,249,6,164.0,118.0,2016-11-27 19:51:00,2016-11-27 20:26:00,4.71,4.71,COMPLETED,2016-11-27 21:26:00
657,250,20,166.0,403.0,2016-11-28 09:35:00,2016-11-28 09:46:00,1.98,1.98,COMPLETED,2016-11-28 10:46:00
658,251,47,167.0,118.0,2016-11-28 11:01:00,2016-11-28 11:31:00,4.08,4.08,COMPLETED,2016-11-28 12:31:00
659,252,1,118.0,162.0,2016-11-28 12:37:00,2016-11-28 12:56:00,2.33,2.33,COMPLETED,2016-11-28 13:56:00
660,253,4,163.0,404.0,2016-11-28 12:56:00,2016-11-28 14:06:00,22.65,22.65,COMPLETED,2016-11-28 15:06:00
661,254,40,118.0,161.0,2016-11-29 16:16:00,2016-11-29 16:30:00,1.75,1.75,COMPLETED,2016-11-29 17:16:00
662,255,26,161.0,118.0,2016-11-29 18:16:00,2016-11-29 18:43:00,2.83,2.83,COMPLETED,2016-11-29 19:43:00
663,,,,,2016-12-01 07:44:00,2016-12-01 07:59:00,,,,
664,,,,,2016-12-01 08:37:00,2016-12-01 08:53:00,,,,
665,,,,,2016-12-01 18:00:00,2016-12-01 18:12:00,,,,
666,,,,,2016-12-01 20:36:00,2016-12-01 20:46:00,,,,
667,,,,,2016-12-02 12:12:00,2016-12-02 12:23:00,,,,
668,,,,,2016-12-02 13:07:00,2016-12-02 13:22:00,,,,
669,,,,,2016-12-02 20:41:00,2016-12-02 20:48:00,,,,
670,,,,,2016-12-02 22:59:00,2016-12-02 23:07:00,,,,
671,,,,,2016-12-03 18:35:00,2016-12-03 18:56:00,,,,
672,,,,,2016-12-03 19:08:00,2016-12-03 19:15:00,,,,
673,,,482.0,497.0,2016-12-03 20:31:00,2016-12-03 20:41:00,,,BUSINESS,
674,,,497.0,482.0,2016-12-04 18:56:00,2016-12-04 19:03:00,,,BUSINESS,
675,256,43,118.0,399.0,2016-12-04 19:15:00,2016-12-04 19:27:00,1.87,1.87,COMPLETED,2016-12-04 20:27:00
676,,,482.0,498.0,2016-12-04 20:23:00,2016-12-04 20:34:00,,,BUSINESS,
677,,,498.0,482.0,2016-12-05 18:04:00,2016-12-05 18:17:00,,,BUSINESS,
678,,,482.0,497.0,2016-12-05 19:22:00,2016-12-05 19:37:00,,,BUSINESS,
679,,,577.0,560.0,2016-12-07 12:03:00,2016-12-07 12:32:00,,,BUSINESS,
680,,,497.0,482.0,2016-12-07 12:35:00,2016-12-07 12:46:00,,,BUSINESS,
681,,,578.0,528.0,2016-12-07 19:53:00,2016-12-07 20:13:00,,,BUSINESS,
682,,,497.0,482.0,2016-12-07 21:13:00,2016-12-07 21:50:00,,,BUSINESS,
683,,,500.0,575.0,2016-12-08 14:19:00,2016-12-08 14:32:00,,,BUSINESS,
684,,,482.0,497.0,2016-12-08 14:53:00,2016-12-08 15:02:00,,,BUSINESS,
685,,,528.0,528.0,2016-12-08 19:22:00,2016-12-08 19:27:00,,,BUSINESS,
686,,,497.0,482.0,2016-12-08 21:26:00,2016-12-08 21:31:00,,,BUSINESS,
687,,,482.0,498.0,2016-12-09 12:09:00,2016-12-09 12:24:00,,,BUSINESS,
688,,,498.0,482.0,2016-12-09 13:15:00,2016-12-09 13:43:00,,,BUSINESS,
689,,,500.0,504.0,2016-12-09 20:11:00,2016-12-09 20:34:00,,,BUSINESS,
690,,,504.0,500.0,2016-12-09 22:03:00,2016-12-09 22:57:00,,,BUSINESS,
691,,,482.0,507.0,2016-12-10 12:43:00,2016-12-10 13:16:00,,,BUSINESS,
692,,,507.0,482.0,2016-12-10 14:42:00,2016-12-10 15:18:00,,,BUSINESS,
693,,,482.0,498.0,2016-12-10 18:17:00,2016-12-10 18:27:00,,,BUSINESS,
694,,,498.0,482.0,2016-12-10 22:09:00,2016-12-10 22:21:00,,,BUSINESS,
695,,,482.0,498.0,2016-12-11 16:06:00,2016-12-11 16:16:00,,,BUSINESS,
696,,,498.0,482.0,2016-12-11 19:05:00,2016-12-11 19:15:00,,,BUSINESS,
697,,,482.0,497.0,2016-12-11 21:48:00,2016-12-11 21:56:00,,,BUSINESS,
698,257,14,118.0,155.0,2016-12-12 12:00:00,2016-12-12 12:23:00,3.85,3.85,COMPLETED,2016-12-12 13:23:00
699,258,61,155.0,118.0,2016-12-12 13:18:00,2016-12-12 13:50:00,5.68,5.68,COMPLETED,2016-12-12 14:18:00
700,,,483.0,484.0,2016-12-12 13:22:00,2016-12-12 13:32:00,,,BUSINESS,
701,,,579.0,678.0,2016-12-12 13:36:00,2016-12-12 13:51:00,,,BUSINESS,
702,,,580.0,679.0,2016-12-12 14:26:00,2016-12-12 14:39:00,,,BUSINESS,
703,,,581.0,582.0,2016-12-12 17:51:00,2016-12-12 18:01:00,,,BUSINESS,
704,,,582.0,583.0,2016-12-12 20:48:00,2016-12-12 20:57:00,,,BUSINESS,
705,259,61,118.0,168.0,2016-12-13 08:48:00,2016-12-13 09:09:00,2.41,2.41,COMPLETED,2016-12-13 10:09:00
706,115,10,168.0,168.0,2016-12-13 10:32:00,2016-12-13 10:42:00,1.63,1.63,CANCELLED,2016-12-13 11:42:00
707,260,2,168.0,118.0,2016-12-13 10:42:00,2016-12-13 10:56:00,1.86,1.86,COMPLETED,2016-12-13 11:56:00
708,261,41,104.0,118.0,2016-12-14 17:32:00,2016-12-14 18:10:00,5.73,5.73,COMPLETED,2016-12-14 19:10:00
709,262,18,118.0,204.0,2016-12-17 09:44:00,2016-12-17 10:16:00,8.74,8.74,COMPLETED,2016-12-17 11:16:00
710,263,17,169.0,118.0,2016-12-17 11:03:00,2016-12-17 11:33:00,4.75,4.75,COMPLETED,2016-12-17 12:33:00
711,264,2,94.0,405.0,2016-12-17 14:32:00,2016-12-17 15:22:00,5.87,5.87,COMPLETED,2016-12-17 16:22:00
712,265,5,164.0,118.0,2016-12-19 17:32:00,2016-12-19 18:04:00,5.28,5.28,COMPLETED,2016-12-19 19:04:00
713,266,14,118.0,406.0,2016-12-23 07:53:00,2016-12-23 09:05:00,9.38,9.38,COMPLETED,2016-12-23 10:05:00
714,267,19,170.0,118.0,2016-12-23 10:21:00,2016-12-23 10:59:00,5.81,5.81,COMPLETED,2016-12-23 11:59:00
715,268,2,118.0,407.0,2016-12-23 12:56:00,2016-12-23 13:15:00,3.69,3.69,COMPLETED,2016-12-23 14:15:00
716,269,17,139.0,408.0,2016-12-24 13:13:00,2016-12-24 13:45:00,4.15,4.15,COMPLETED,2016-12-24 14:45:00
717,270,47,118.0,409.0,2016-12-28 15:06:00,2016-12-28 15:24:00,2.76,3.86,COMPLETED,2016-12-28 16:24:00
718,271,10,171.0,118.0,2016-12-28 15:57:00,2016-12-28 16:18:00,2.83,2.83,COMPLETED,2016-12-28 17:18:00
719,272,38,121.0,118.0,2016-12-28 19:18:00,2016-12-28 19:56:00,4.78,4.78,COMPLETED,2016-12-28 20:56:00
720,273,1,154.0,155.0,2016-12-29 13:25:00,2016-12-29 13:49:00,4.04,4.04,COMPLETED,2016-12-29 14:49:00
721,274,2,118.0,168.0,2016-12-29 17:59:00,2016-12-29 18:22:00,3.38,4.73,COMPLETED,2016-12-29 19:22:00
722,275,45,172.0,118.0,2016-12-29 19:33:00,2016-12-29 19:52:00,2.14,2.14,COMPLETED,2016-12-29 20:52:00
723,276,4,118.0,18.0,2017-01-06 14:28:00,2017-01-06 15:10:00,29.7,29.7,COMPLETED,2017-01-06 15:28:00
724,276,3,118.0,18.0,2017-01-07 14:28:00,2017-01-07 15:10:00,11.74,11.74,COMPLETED,2017-01-07 15:28:00
725,277,8,118.0,410.0,2017-01-11 15:02:00,2017-01-11 15:23:00,2.8,2.8,COMPLETED,2017-01-11 16:23:00
726,278,1,173.0,118.0,2017-01-11 16:46:00,2017-01-11 17:03:00,2.89,2.89,COMPLETED,2017-01-11 17:46:00
727,279,30,118.0,168.0,2017-01-12 09:11:00,2017-01-12 09:29:00,3.05,3.05,COMPLETED,2017-01-12 10:29:00
728,164,2,174.0,118.0,2017-01-12 10:20:00,2017-01-12 10:34:00,1.84,1.84,COMPLETED,2017-01-12 11:34:00
729,280,68,118.0,411.0,2017-01-12 12:45:00,2017-01-12 13:03:00,2.73,2.73,COMPLETED,2017-01-12 13:45:00
730,281,5,173.0,118.0,2017-01-12 13:34:00,2017-01-12 13:52:00,3.24,3.24,COMPLETED,2017-01-12 14:34:00
731,282,37,121.0,118.0,2017-01-12 16:46:00,2017-01-12 17:13:00,3.82,3.82,COMPLETED,2017-01-12 18:13:00
732,283,2,118.0,155.0,2017-01-13 14:21:00,2017-01-13 14:47:00,4.27,4.27,COMPLETED,2017-01-13 15:47:00
733,284,5,175.0,118.0,2017-01-13 16:14:00,2017-01-13 16:42:00,5.3,5.3,COMPLETED,2017-01-13 17:14:00
734,285,2,176.0,118.0,2017-01-16 16:57:00,2017-01-16 17:38:00,6.5,6.5,COMPLETED,2017-01-16 17:57:00
735,286,35,18.0,118.0,2017-01-19 15:42:00,2017-01-19 16:19:00,11.73,11.73,COMPLETED,2017-01-19 17:19:00
736,287,9,118.0,412.0,2017-01-25 10:51:00,2017-01-25 11:33:00,6.3,6.3,COMPLETED,2017-01-25 12:33:00
737,288,1,177.0,154.0,2017-01-25 16:38:00,2017-01-25 17:29:00,7.65,7.65,COMPLETED,2017-01-25 18:29:00
738,289,29,118.0,18.0,2017-01-26 20:44:00,2017-01-26 21:22:00,11.61,11.61,COMPLETED,2017-01-26 22:22:00
739,290,2,118.0,413.0,2017-02-03 11:05:00,2017-02-03 11:43:00,6.06,6.06,COMPLETED,2017-02-03 12:05:00
740,291,5,178.0,118.0,2017-02-03 12:57:00,2017-02-03 13:34:00,6.48,6.48,COMPLETED,2017-02-03 13:57:00
741,292,10,179.0,118.0,2017-02-08 18:27:00,2017-02-08 19:03:00,6.16,6.16,COMPLETED,2017-02-08 20:03:00
742,293,12,118.0,414.0,2017-02-09 15:34:00,2017-02-09 16:00:00,3.52,3.52,COMPLETED,2017-02-09 17:00:00
743,294,62,180.0,118.0,2017-02-09 16:50:00,2017-02-09 17:11:00,3.97,3.97,COMPLETED,2017-02-09 18:11:00
744,295,64,18.0,118.0,2017-02-14 07:37:00,2017-02-14 08:19:00,12.26,12.26,COMPLETED,2017-02-14 09:19:00
745,271,10,118.0,181.0,2017-03-06 16:12:00,2017-03-06 16:45:00,3.48,3.48,COMPLETED,2017-03-06 17:45:00
746,296,69,181.0,118.0,2017-03-06 17:43:00,2017-03-06 18:09:00,4.44,4.44,COMPLETED,2017-03-06 19:09:00
747,297,1,118.0,181.0,2017-03-19 15:45:00,2017-03-19 16:11:00,4.26,4.26,COMPLETED,2017-03-19 17:11:00
748,298,70,181.0,118.0,2017-03-19 17:18:00,2017-03-19 17:38:00,3.58,3.58,COMPLETED,2017-03-19 18:38:00
749,299,71,118.0,415.0,2017-03-19 17:49:00,2017-03-19 18:27:00,7.58,7.58,COMPLETED,2017-03-19 19:27:00
750,299,71,182.0,118.0,2017-03-19 18:38:00,2017-03-19 19:11:00,6.83,6.83,COMPLETED,2017-03-19 20:11:00
751,300,10,183.0,416.0,2017-03-23 09:39:00,2017-03-23 10:07:00,5.32,5.32,COMPLETED,2017-03-23 11:06:00
752,301,72,127.0,184.0,2017-04-02 15:51:00,2017-04-02 16:13:00,4.16,,COMPLETED,2017-04-02 17:13:00
753,302,5,184.0,127.0,2017-04-02 17:18:00,2017-04-02 17:38:00,4.02,,COMPLETED,2017-04-02 18:38:00
754,303,73,185.0,127.0,2017-04-07 15:23:00,2017-04-07 15:41:00,2.03,,COMPLETED,2017-04-07 16:41:00
755,304,11,127.0,417.0,2017-04-09 20:57:00,2017-04-09 21:29:00,6.24,,COMPLETED,2017-04-09 22:29:00
756,305,72,118.0,133.0,2017-04-26 10:09:00,2017-04-26 10:31:00,2.49,2.49,COMPLETED,2017-04-26 11:31:00
757,306,5,186.0,118.0,2017-04-26 14:08:00,2017-04-26 14:36:00,2.85,2.85,COMPLETED,2017-04-26 15:36:00
758,307,45,132.0,118.0,2017-05-11 16:45:00,2017-05-11 17:10:00,2.82,2.82,COMPLETED,2017-05-11 18:10:00
759,199,5,187.0,118.0,2017-05-14 13:32:00,2017-05-14 13:59:00,3.22,3.22,COMPLETED,2017-05-14 14:59:00
760,308,54,118.0,18.0,2017-05-24 05:25:00,2017-05-24 06:03:00,9.93,9.93,COMPLETED,2017-05-24 07:03:00
761,309,5,18.0,118.0,2017-05-24 07:13:00,2017-05-24 08:39:00,9.93,9.93,COMPLETED,2017-05-24 09:39:00
762,310,21,118.0,181.0,2017-05-26 11:36:00,2017-05-26 12:02:00,4.6,4.6,COMPLETED,2017-05-26 13:02:00
763,311,10,181.0,118.0,2017-05-26 12:59:00,2017-05-26 13:19:00,3.08,3.08,COMPLETED,2017-05-26 14:19:00
764,312,6,118.0,188.0,2017-05-30 15:45:00,2017-05-30 16:11:00,2.83,2.83,COMPLETED,2017-05-30 17:11:00
765,313,74,188.0,118.0,2017-05-30 17:23:00,2017-05-30 17:53:00,3.41,3.41,COMPLETED,2017-05-30 18:53:00
766,314,2,118.0,133.0,2017-06-02 12:29:00,2017-06-02 12:53:00,2.58,2.58,COMPLETED,2017-06-02 13:53:00
767,315,75,132.0,118.0,2017-06-02 15:01:00,2017-06-02 15:27:00,3.92,3.92,COMPLETED,2017-06-02 16:27:00
768,316,76,118.0,418.0,2017-06-04 12:08:00,2017-06-04 12:38:00,4.7,4.7,COMPLETED,2017-06-04 13:38:00
769,317,2,189.0,118.0,2017-06-04 16:01:00,2017-06-04 16:35:00,4.89,4.89,COMPLETED,2017-06-04 17:35:00
770,318,2,118.0,419.0,2017-06-06 11:25:00,2017-06-06 12:20:00,7.47,7.47,COMPLETED,2017-06-06 13:20:00
771,319,34,190.0,118.0,2017-06-06 12:32:00,2017-06-06 13:19:00,8.46,8.46,COMPLETED,2017-06-06 14:19:00
772,320,10,118.0,18.0,2017-06-07 20:25:00,2017-06-07 21:06:00,10.41,10.41,COMPLETED,2017-06-07 22:06:00
773,321,2,18.0,118.0,2017-06-07 22:32:00,2017-06-07 23:04:00,11.04,11.04,COMPLETED,2017-06-08 00:04:00
774,322,77,118.0,420.0,2017-06-13 20:17:00,2017-06-13 20:34:00,2.18,2.18,COMPLETED,2017-06-13 21:34:00
775,323,8,191.0,118.0,2017-06-13 20:59:00,2017-06-13 21:12:00,3.06,3.06,COMPLETED,2017-06-13 22:12:00
776,324,40,118.0,421.0,2017-06-15 03:32:00,2017-06-15 04:09:00,3.51,3.51,COMPLETED,2017-06-15 05:09:00
777,325,2,192.0,194.0,2017-06-15 09:10:00,2017-06-15 09:52:00,5.65,5.65,COMPLETED,2017-06-15 10:52:00
778,326,44,193.0,422.0,2017-06-15 16:09:00,2017-06-15 16:57:00,7.68,7.68,COMPLETED,2017-06-15 17:57:00
779,327,2,194.0,423.0,2017-06-16 14:29:00,2017-06-16 14:48:00,2.56,2.56,COMPLETED,2017-06-16 15:48:00
